TimeKey	Id	BR_Code	sale
20120820	4	2	856
20120821	4	2	517
20120822	4	2	478
20120823	4	2	45
20120824	4	2	887
20120825	4	2	209
20120826	4	2	747
20120827	4	2	212
20120828	4	2	620
20120829	4	2	19
20120830	4	2	747
20120831	4	2	367
20120901	4	2	271
20120902	4	2	162
20120903	4	2	576
20120904	4	2	110
20120905	4	2	533
20120906	4	2	900
20120907	4	2	395
20120908	4	2	560
20120909	4	2	210
20120910	4	2	420
20120911	4	2	179
20120912	4	2	638
20120913	4	2	318
20120914	4	2	108
20120915	4	2	764
20120916	4	2	646
20120917	4	2	999
20120918	4	2	228
20120919	4	2	893
20120920	4	2	547
20120921	4	2	766
20120922	4	2	517
20120923	4	2	40
20120924	4	2	681
20120925	4	2	837
20120926	4	2	764
20120927	4	2	362
20120928	4	2	732
20120929	4	2	344
20120930	4	2	164
20121001	4	2	544
20121002	4	2	117
20121003	4	2	193
20121004	4	2	428
20121005	4	2	207
20121006	4	2	417
20121007	4	2	710
20121008	4	2	27
20121009	4	2	248
20121010	4	2	623
20121011	4	2	114
20121012	4	2	665
20121013	4	2	833
20121014	4	2	784
20121015	4	2	232
20121016	4	2	224
20121017	4	2	13
20121018	4	2	292
20121019	4	2	244
20121020	4	2	3
20121021	4	2	559
20121022	4	2	759
20121023	4	2	562
20121024	4	2	422
20121025	4	2	316
20121026	4	2	482
20121027	4	2	965
20121028	4	2	118
20121029	4	2	5
20121030	4	2	175
20121031	4	2	694
20121101	4	2	198
20121102	4	2	379
20121103	4	2	717
20121104	4	2	331
20121105	4	2	644
20121106	4	2	813
20121107	4	2	44
20121108	4	2	171
20121109	4	2	687
20121110	4	2	187
20121111	4	2	392
20121112	4	2	810
20121113	4	2	988
20121114	4	2	116
20121115	4	2	75
20121116	4	2	277
20121117	4	2	238
20121118	4	2	854
20121119	4	2	164
20121120	4	2	733
20121121	4	2	31
20121122	4	2	159
20121123	4	2	473
20121124	4	2	971
20121125	4	2	794
20121126	4	2	180
20121127	4	2	663
20121128	4	2	73
20121129	4	2	152
20121130	4	2	976
20121201	4	2	573
20121202	4	2	24
20121203	4	2	334
20121204	4	2	242
20121205	4	2	716
20121206	4	2	235
20121207	4	2	761
20121208	4	2	464
20121209	4	2	689
20121210	4	2	115
20121211	4	2	248
20121212	4	2	820
20121213	4	2	615
20121214	4	2	292
20121215	4	2	274
20121216	4	2	998
20121217	4	2	588
20121218	4	2	784
20121219	4	2	393
20121220	4	2	565
20121221	4	2	878
20121222	4	2	464
20121223	4	2	837
20121224	4	2	452
20121225	4	2	948
20121226	4	2	600
20121227	4	2	639
20121228	4	2	12
20121229	4	2	790
20121230	4	2	54
20121231	4	2	777
20130101	4	2	795
20130102	4	2	151
20130103	4	2	182
20130104	4	2	970
20130105	4	2	985
20130106	4	2	345
20130107	4	2	3
20130108	4	2	354
20130109	4	2	30
20130110	4	2	140
20130111	4	2	885
20130112	4	2	174
20130113	4	2	141
20130114	4	2	755
20130115	4	2	40
20130116	4	2	947
20130117	4	2	178
20130118	4	2	577
20130119	4	2	605
20130120	4	2	771
20130121	4	2	681
20130122	4	2	691
20130123	4	2	261
20130124	4	2	86
20130125	4	2	951
20130126	4	2	434
20130127	4	2	445
20130128	4	2	430
20130129	4	2	448
20130130	4	2	524
20130131	4	2	421
20130201	4	2	442
20130202	4	2	313
20130203	4	2	512
20130204	4	2	867
20130205	4	2	566
20130206	4	2	933
20130207	4	2	174
20130208	4	2	690
20130209	4	2	504
20130210	4	2	372
20130211	4	2	673
20130212	4	2	545
20130213	4	2	154
20130214	4	2	506
20130215	4	2	204
20130216	4	2	203
20130217	4	2	616
20130218	4	2	632
20130219	4	2	350
20130220	4	2	649
20130221	4	2	423
20130222	4	2	497
20130223	4	2	298
20130224	4	2	727
20130225	4	2	651
20130226	4	2	598
20130227	4	2	550
20130228	4	2	494
20130301	4	2	481
20130302	4	2	957
20130303	4	2	10
20130304	4	2	574
20130305	4	2	639
20130306	4	2	20
20130307	4	2	62
20130308	4	2	181
20130309	4	2	54
20130310	4	2	401
20130311	4	2	61
20130312	4	2	844
20130313	4	2	330
20130314	4	2	748
20130315	4	2	157
20130316	4	2	998
20130317	4	2	793
20130318	4	2	985
20130319	4	2	210
20130320	4	2	114
20130321	4	2	143
20130322	4	2	713
20130323	4	2	229
20130324	4	2	727
20130325	4	2	938
20130326	4	2	508
20130327	4	2	208
20130328	4	2	800
20130329	4	2	549
20130330	4	2	236
20130331	4	2	461
20130401	4	2	868
20130402	4	2	555
20130403	4	2	942
20130404	4	2	340
20130405	4	2	407
20130406	4	2	678
20130407	4	2	59
20130408	4	2	49
20130409	4	2	992
20130410	4	2	259
20130411	4	2	903
20130412	4	2	602
20130413	4	2	19
20130414	4	2	101
20130415	4	2	117
20130416	4	2	821
20130417	4	2	835
20130418	4	2	223
20130419	4	2	70
20130420	4	2	211
20130421	4	2	300
20130422	4	2	919
20130423	4	2	996
20130424	4	2	355
20130425	4	2	669
20130426	4	2	97
20130427	4	2	125
20130428	4	2	942
20130429	4	2	417
20130430	4	2	677
20130501	4	2	231
20130502	4	2	760
20130503	4	2	251
20130504	4	2	859
20130505	4	2	185
20130506	4	2	281
20130507	4	2	129
20130508	4	2	25
20130509	4	2	366
20130510	4	2	555
20130511	4	2	480
20130512	4	2	181
20130513	4	2	185
20130514	4	2	463
20130515	4	2	497
20130516	4	2	866
20130517	4	2	868
20130518	4	2	283
20130519	4	2	804
20130520	4	2	591
20130521	4	2	238
20130522	4	2	982
20130523	4	2	502
20130524	4	2	275
20130525	4	2	216
20130526	4	2	603
20130527	4	2	258
20130528	4	2	601
20130529	4	2	437
20130530	4	2	414
20130531	4	2	8
20130601	4	2	709
20130602	4	2	690
20130603	4	2	206
20130604	4	2	324
20130605	4	2	80
20130606	4	2	237
20130607	4	2	748
20130608	4	2	588
20130609	4	2	300
20130610	4	2	698
20130611	4	2	498
20130612	4	2	420
20130613	4	2	329
20130614	4	2	862
20130615	4	2	979
20130616	4	2	128
20130617	4	2	849
20130618	4	2	221
20130619	4	2	880
20130620	4	2	223
20130621	4	2	179
20130622	4	2	971
20130623	4	2	649
20130624	4	2	171
20130625	4	2	485
20130626	4	2	856
20130627	4	2	979
20130628	4	2	116
20130629	4	2	132
20130630	4	2	200
20130701	4	2	694
20130702	4	2	91
20130703	4	2	63
20130704	4	2	589
20130705	4	2	72
20130706	4	2	652
20130707	4	2	320
20130708	4	2	467
20130709	4	2	244
20130710	4	2	206
20130711	4	2	637
20130712	4	2	528
20130713	4	2	17
20130714	4	2	5
20130715	4	2	66
20130716	4	2	366
20130717	4	2	129
20130718	4	2	553
20130719	4	2	326
20130720	4	2	685
20130721	4	2	21
20130722	4	2	702
20130723	4	2	955
20130724	4	2	474
20130725	4	2	502
20130726	4	2	408
20130727	4	2	935
20130728	4	2	984
20130729	4	2	383
20130730	4	2	720
20130731	4	2	823
20130801	4	2	776
20130802	4	2	227
20130803	4	2	840
20130804	4	2	503
20130805	4	2	722
20130806	4	2	351
20130807	4	2	411
20130808	4	2	377
20130809	4	2	365
20130810	4	2	46
20130811	4	2	912
20130812	4	2	871
20130813	4	2	602
20130814	4	2	453
20130815	4	2	109
20130816	4	2	540
20130817	4	2	115
20130818	4	2	871
20130819	4	2	594
20130820	4	2	118
20130821	4	2	462
20130822	4	2	673
20130823	4	2	260
20130824	4	2	786
20130825	4	2	93
20130826	4	2	937
20130827	4	2	369
20130828	4	2	488
20130829	4	2	57
20130830	4	2	300
20130831	4	2	869
20130901	4	2	831
20130902	4	2	355
20130903	4	2	216
20130904	4	2	865
20130905	4	2	896
20130906	4	2	461
20130907	4	2	517
20130908	4	2	534
20130909	4	2	78
20130910	4	2	534
20130911	4	2	944
20130912	4	2	833
20130913	4	2	193
20130914	4	2	331
20130915	4	2	32
20130916	4	2	914
20130917	4	2	676
20130918	4	2	718
20130919	4	2	964
20130920	4	2	959
20130921	4	2	306
20130922	4	2	393
20130923	4	2	764
20130924	4	2	157
20130925	4	2	104
20130926	4	2	195
20130927	4	2	671
20130928	4	2	854
20130929	4	2	656
20130930	4	2	94
20131001	4	2	243
20131002	4	2	382
20131003	4	2	479
20131004	4	2	96
20131005	4	2	973
20131006	4	2	570
20131007	4	2	57
20131008	4	2	614
20131009	4	2	678
20131010	4	2	245
20131011	4	2	283
20131012	4	2	814
20131013	4	2	924
20131014	4	2	370
20131015	4	2	67
20131016	4	2	692
20131017	4	2	508
20131018	4	2	722
20131019	4	2	964
20131020	4	2	223
20131021	4	2	342
20131022	4	2	746
20131023	4	2	158
20131024	4	2	701
20131025	4	2	465
20131026	4	2	264
20131027	4	2	703
20131028	4	2	815
20131029	4	2	870
20131030	4	2	836
20131031	4	2	382
20131101	4	2	238
20131102	4	2	860
20131103	4	2	554
20131104	4	2	610
20131105	4	2	550
20131106	4	2	194
20131107	4	2	20
20131108	4	2	711
20131109	4	2	197
20131110	4	2	883
20131111	4	2	443
20131112	4	2	699
20131113	4	2	482
20131114	4	2	659
20131115	4	2	224
20131116	4	2	301
20131117	4	2	699
20131118	4	2	633
20131119	4	2	805
20131120	4	2	890
20131121	4	2	320
20131122	4	2	765
20131123	4	2	596
20131124	4	2	651
20131125	4	2	751
20131126	4	2	294
20131127	4	2	909
20131128	4	2	87
20131129	4	2	186
20131130	4	2	268
20131201	4	2	734
20131202	4	2	523
20131203	4	2	883
20131204	4	2	328
20131205	4	2	871
20131206	4	2	856
20131207	4	2	840
20131208	4	2	797
20131209	4	2	18
20131210	4	2	151
20131211	4	2	603
20131212	4	2	158
20131213	4	2	615
20131214	4	2	606
20131215	4	2	876
20131216	4	2	371
20131217	4	2	498
20131218	4	2	949
20131219	4	2	998
20131220	4	2	119
20131221	4	2	128
20131222	4	2	0
20131223	4	2	557
20131224	4	2	754
20131225	4	2	141
20131226	4	2	838
20131227	4	2	231
20131228	4	2	734
20131229	4	2	985
20131230	4	2	936
20131231	4	2	181
20140101	4	2	640
20140102	4	2	428
20140103	4	2	718
20140104	4	2	904
20140105	4	2	377
20140106	4	2	899
20140107	4	2	789
20140108	4	2	135
20140109	4	2	801
20140110	4	2	722
20140111	4	2	965
20140112	4	2	310
20140113	4	2	884
20140114	4	2	355
20140115	4	2	582
20140116	4	2	433
20140117	4	2	115
20140118	4	2	630
20140119	4	2	534
20140120	4	2	502
20140121	4	2	385
20140122	4	2	49
20140123	4	2	345
20140124	4	2	854
20140125	4	2	133
20140126	4	2	324
20140127	4	2	318
20140128	4	2	274
20140129	4	2	680
20140130	4	2	720
20140131	4	2	65
20140201	4	2	857
20140202	4	2	600
20140203	4	2	972
20140204	4	2	301
20140205	4	2	326
20140206	4	2	593
20140207	4	2	691
20140208	4	2	583
20140209	4	2	235
20140210	4	2	299
20140211	4	2	314
20140212	4	2	155
20140213	4	2	897
20140214	4	2	194
20140215	4	2	166
20140216	4	2	843
20140217	4	2	248
20140218	4	2	487
20140219	4	2	684
20140220	4	2	226
20140221	4	2	182
20140222	4	2	579
20140223	4	2	725
20140224	4	2	24
20140225	4	2	596
20140226	4	2	994
20140227	4	2	111
20140228	4	2	594
20140301	4	2	599
20140302	4	2	921
20140303	4	2	357
20140304	4	2	433
20140305	4	2	956
20140306	4	2	674
20140307	4	2	913
20140308	4	2	700
20140309	4	2	958
20140310	4	2	967
20140311	4	2	194
20140312	4	2	408
20140313	4	2	792
20140314	4	2	20
20140315	4	2	892
20140316	4	2	714
20140317	4	2	336
20140318	4	2	558
20140319	4	2	514
20140320	4	2	116
20140321	4	2	984
20140322	4	2	934
20140323	4	2	459
20140324	4	2	224
20140325	4	2	599
20140326	4	2	61
20140327	4	2	715
20140328	4	2	444
20140329	4	2	283
20140330	4	2	238
20140331	4	2	973
20140401	4	2	995
20140402	4	2	114
20140403	4	2	482
20140404	4	2	675
20140405	4	2	300
20140406	4	2	827
20140407	4	2	994
20140408	4	2	147
20140409	4	2	204
20140410	4	2	116
20140411	4	2	656
20140412	4	2	47
20140413	4	2	331
20140414	4	2	380
20140415	4	2	706
20140416	4	2	88
20140417	4	2	636
20140418	4	2	178
20140419	4	2	341
20140420	4	2	386
20140421	4	2	340
20140422	4	2	605
20140423	4	2	392
20140424	4	2	758
20140425	4	2	814
20140426	4	2	529
20140427	4	2	242
20140428	4	2	181
20140429	4	2	437
20140430	4	2	687
20140501	4	2	46
20140502	4	2	6
20140503	4	2	173
20140504	4	2	675
20140505	4	2	916
20140506	4	2	581
20140507	4	2	941
20140508	4	2	852
20140509	4	2	29
20140510	4	2	653
20140511	4	2	845
20140512	4	2	716
20140513	4	2	750
20140514	4	2	1
20140515	4	2	482
20140516	4	2	640
20140517	4	2	160
20140518	4	2	417
20140519	4	2	288
20140520	4	2	724
20140521	4	2	68
20140522	4	2	946
20140523	4	2	668
20140524	4	2	972
20140525	4	2	334
20140526	4	2	979
20140527	4	2	335
20140528	4	2	607
20140529	4	2	932
20140530	4	2	887
20140531	4	2	869
20140601	4	2	585
20140602	4	2	116
20140603	4	2	192
20140604	4	2	420
20140605	4	2	519
20140606	4	2	59
20140607	4	2	347
20140608	4	2	635
20140609	4	2	793
20140610	4	2	376
20140611	4	2	680
20140612	4	2	133
20140613	4	2	803
20140614	4	2	399
20140615	4	2	534
20140616	4	2	796
20140617	4	2	221
20140618	4	2	869
20140619	4	2	835
20140620	4	2	365
20140621	4	2	199
20140622	4	2	623
20140623	4	2	203
20140624	4	2	866
20140625	4	2	847
20140626	4	2	667
20140627	4	2	808
20140628	4	2	836
20140629	4	2	901
20140630	4	2	585
20140701	4	2	322
20140702	4	2	775
20140703	4	2	212
20140704	4	2	460
20140705	4	2	997
20140706	4	2	260
20140707	4	2	697
20140708	4	2	832
20140709	4	2	711
20140710	4	2	544
20140711	4	2	332
20140712	4	2	215
20140713	4	2	621
20140714	4	2	559
20140715	4	2	198
20140716	4	2	730
20140717	4	2	226
20140718	4	2	56
20140719	4	2	355
20140720	4	2	469
20140721	4	2	824
20140722	4	2	324
20140723	4	2	799
20140724	4	2	157
20140725	4	2	966
20140726	4	2	386
20140727	4	2	875
20140728	4	2	397
20140729	4	2	25
20140730	4	2	771
20140731	4	2	489
20140801	4	2	758
20140802	4	2	687
20140803	4	2	1
20140804	4	2	220
20140805	4	2	239
20140806	4	2	432
20140807	4	2	823
20140808	4	2	456
20140809	4	2	640
20140810	4	2	260
20140811	4	2	174
20140812	4	2	96
20140813	4	2	933
20140814	4	2	913
20140815	4	2	148
20140816	4	2	272
20140817	4	2	596
20140818	4	2	923
20140819	4	2	530
20140820	4	2	797
20140821	4	2	44
20140822	4	2	85
20140823	4	2	181
20140824	4	2	208
20140825	4	2	115
20140826	4	2	681
20140827	4	2	535
20140828	4	2	234
20140829	4	2	727
20140830	4	2	986
20140831	4	2	185
20140901	4	2	223
20140902	4	2	333
20140903	4	2	786
20140904	4	2	358
20140905	4	2	911
20140906	4	2	104
20140907	4	2	578
20140908	4	2	289
20140909	4	2	588
20140910	4	2	947
20140911	4	2	64
20140912	4	2	335
20140913	4	2	718
20140914	4	2	678
20140915	4	2	900
20140916	4	2	354
20140917	4	2	206
20140918	4	2	54
20140919	4	2	876
20140920	4	2	48
20140921	4	2	830
20140922	4	2	351
20140923	4	2	14
20140924	4	2	620
20140925	4	2	465
20140926	4	2	529
20140927	4	2	855
20140928	4	2	645
20140929	4	2	468
20140930	4	2	995
20141001	4	2	962
20141002	4	2	966
20141003	4	2	225
20141004	4	2	948
20141005	4	2	400
20141006	4	2	6
20141007	4	2	199
20141008	4	2	534
20141009	4	2	821
20141010	4	2	627
20141011	4	2	640
20141012	4	2	177
20141013	4	2	418
20141014	4	2	968
20141015	4	2	235
20141016	4	2	747
20141017	4	2	525
20141018	4	2	909
20141019	4	2	902
20141020	4	2	633
20141021	4	2	605
20141022	4	2	468
20141023	4	2	241
20141024	4	2	710
20141025	4	2	492
20141026	4	2	132
20141027	4	2	902
20141028	4	2	486
20141029	4	2	778
20141030	4	2	693
20141031	4	2	477
20141101	4	2	679
20141102	4	2	192
20141103	4	2	20
20141104	4	2	673
20141105	4	2	935
20141106	4	2	82
20141107	4	2	918
20141108	4	2	656
20141109	4	2	570
20141110	4	2	179
20141111	4	2	721
20141112	4	2	795
20141113	4	2	570
20141114	4	2	263
20141115	4	2	381
20141116	4	2	561
20141117	4	2	504
20141118	4	2	449
20141119	4	2	371
20141120	4	2	797
20141121	4	2	88
20141122	4	2	139
20141123	4	2	798
20141124	4	2	888
20141125	4	2	648
20141126	4	2	897
20141127	4	2	221
20141128	4	2	964
20141129	4	2	946
20141130	4	2	402
20141201	4	2	158
20141202	4	2	365
20141203	4	2	944
20141204	4	2	178
20141205	4	2	885
20141206	4	2	897
20141207	4	2	14
20141208	4	2	287
20141209	4	2	171
20141210	4	2	163
20141211	4	2	539
20141212	4	2	19
20141213	4	2	599
20141214	4	2	560
20141215	4	2	263
20141216	4	2	462
20141217	4	2	347
20141218	4	2	638
20141219	4	2	614
20141220	4	2	833
20141221	4	2	242
20141222	4	2	860
20141223	4	2	342
20141224	4	2	770
20141225	4	2	256
20141226	4	2	391
20141227	4	2	727
20141228	4	2	985
20141229	4	2	355
20141230	4	2	350
20141231	4	2	451
20150101	4	2	355
19050623	4	3	26
20090321	4	3	400
20090322	4	3	890
20090323	4	3	376
20090324	4	3	896
20090325	4	3	878
20090326	4	3	165
20090327	4	3	51
20090328	4	3	572
20090329	4	3	9
20090330	4	3	549
20090331	4	3	145
20090401	4	3	228
20090402	4	3	753
20090403	4	3	626
20090404	4	3	126
20090405	4	3	164
20090406	4	3	53
20090407	4	3	45
20090408	4	3	669
20090409	4	3	483
20090410	4	3	480
20090411	4	3	155
20090412	4	3	919
20090413	4	3	792
20090414	4	3	841
20090415	4	3	84
20090416	4	3	693
20090417	4	3	382
20090418	4	3	713
20090419	4	3	494
20090420	4	3	95
20090421	4	3	708
20090422	4	3	975
20090423	4	3	336
20090424	4	3	120
20090425	4	3	836
20090426	4	3	915
20090427	4	3	959
20090428	4	3	881
20090429	4	3	448
20090430	4	3	246
20090501	4	3	847
20090502	4	3	89
20090503	4	3	902
20090504	4	3	990
20090505	4	3	287
20090506	4	3	806
20090507	4	3	138
20090508	4	3	550
20090509	4	3	556
20090510	4	3	754
20090511	4	3	421
20090512	4	3	361
20090513	4	3	285
20090514	4	3	961
20090515	4	3	223
20090516	4	3	5
20090517	4	3	389
20090518	4	3	677
20090519	4	3	826
20090520	4	3	465
20090521	4	3	989
20090522	4	3	878
20090523	4	3	585
20090524	4	3	542
20090525	4	3	519
20090526	4	3	289
20090527	4	3	219
20090528	4	3	952
20090529	4	3	30
20090530	4	3	960
20090531	4	3	388
20090601	4	3	27
20090602	4	3	774
20090603	4	3	922
20090604	4	3	450
20090605	4	3	351
20090606	4	3	568
20090607	4	3	790
20090608	4	3	385
20090609	4	3	977
20090610	4	3	550
20090611	4	3	408
20090612	4	3	643
20090613	4	3	723
20090614	4	3	112
20090615	4	3	62
20090616	4	3	252
20090617	4	3	713
20090618	4	3	160
20090619	4	3	350
20090620	4	3	345
20090621	4	3	892
20090622	4	3	620
20090623	4	3	440
20090624	4	3	828
20090625	4	3	130
20090626	4	3	798
20090627	4	3	849
20090628	4	3	34
20090629	4	3	329
20090630	4	3	552
20090701	4	3	359
20090702	4	3	220
20090703	4	3	229
20090704	4	3	8
20090705	4	3	208
20090706	4	3	521
20090707	4	3	243
20090708	4	3	584
20090709	4	3	123
20090710	4	3	185
20090711	4	3	458
20090712	4	3	434
20090713	4	3	224
20090714	4	3	173
20090715	4	3	68
20090716	4	3	19
20090717	4	3	223
20090718	4	3	532
20090719	4	3	43
20090720	4	3	226
20090721	4	3	55
20090722	4	3	139
20090723	4	3	669
20090724	4	3	997
20090725	4	3	341
20090726	4	3	742
20090727	4	3	667
20090728	4	3	939
20090729	4	3	985
20090730	4	3	770
20090731	4	3	186
20090801	4	3	345
20090802	4	3	25
20090803	4	3	244
20090804	4	3	342
20090805	4	3	812
20090806	4	3	147
20090807	4	3	69
20090808	4	3	3
20090809	4	3	465
20090810	4	3	968
20090811	4	3	158
20090812	4	3	863
20090813	4	3	447
20090814	4	3	567
20090815	4	3	614
20090816	4	3	879
20090817	4	3	274
20090818	4	3	385
20090819	4	3	680
20090820	4	3	622
20090821	4	3	788
20090822	4	3	286
20090823	4	3	71
20090824	4	3	341
20090825	4	3	951
20090826	4	3	830
20090827	4	3	648
20090828	4	3	656
20090829	4	3	764
20090830	4	3	394
20090831	4	3	522
20090901	4	3	532
20090902	4	3	199
20090903	4	3	767
20090904	4	3	794
20090905	4	3	468
20090906	4	3	615
20090907	4	3	807
20090908	4	3	863
20090909	4	3	339
20090910	4	3	219
20090911	4	3	37
20090912	4	3	690
20090913	4	3	178
20090914	4	3	498
20090915	4	3	572
20090916	4	3	360
20090917	4	3	968
20090918	4	3	277
20090919	4	3	388
20090920	4	3	374
20090921	4	3	405
20090922	4	3	997
20090923	4	3	858
20090924	4	3	349
20090925	4	3	998
20090926	4	3	504
20090927	4	3	844
20090928	4	3	491
20090929	4	3	724
20090930	4	3	939
20091001	4	3	749
20091002	4	3	472
20091003	4	3	984
20091004	4	3	437
20091005	4	3	652
20091006	4	3	896
20091007	4	3	174
20091008	4	3	616
20091009	4	3	44
20091010	4	3	135
20091011	4	3	614
20091012	4	3	809
20091013	4	3	503
20091014	4	3	537
20091015	4	3	590
20091016	4	3	803
20091017	4	3	164
20091018	4	3	979
20091019	4	3	319
20091020	4	3	956
20091021	4	3	484
20091022	4	3	750
20091023	4	3	569
20091024	4	3	635
20091025	4	3	12
20091026	4	3	697
20091027	4	3	506
20091028	4	3	730
20091029	4	3	66
20091030	4	3	172
20091031	4	3	875
20091101	4	3	483
20091102	4	3	384
20091103	4	3	725
20091104	4	3	223
20091105	4	3	670
20091106	4	3	15
20091107	4	3	136
20091108	4	3	863
20091109	4	3	693
20091110	4	3	629
20091111	4	3	336
20091112	4	3	784
20091113	4	3	400
20091114	4	3	194
20091115	4	3	398
20091116	4	3	937
20091117	4	3	158
20091118	4	3	613
20091119	4	3	38
20091120	4	3	605
20091121	4	3	419
20091122	4	3	318
20091123	4	3	115
20091124	4	3	321
20091125	4	3	641
20091126	4	3	518
20091127	4	3	631
20091128	4	3	983
20091129	4	3	491
20091130	4	3	961
20091201	4	3	700
20091202	4	3	473
20091203	4	3	985
20091204	4	3	919
20091205	4	3	539
20091206	4	3	741
20091207	4	3	525
20091208	4	3	438
20091209	4	3	222
20091210	4	3	262
20091211	4	3	128
20091212	4	3	527
20091213	4	3	125
20091214	4	3	930
20091215	4	3	394
20091216	4	3	29
20091217	4	3	481
20091218	4	3	254
20091219	4	3	783
20091220	4	3	297
20091221	4	3	924
20091222	4	3	931
20091223	4	3	967
20091224	4	3	926
20091225	4	3	917
20091226	4	3	142
20091227	4	3	17
20091228	4	3	548
20091229	4	3	904
20091230	4	3	966
20091231	4	3	979
20100101	4	3	733
20100102	4	3	850
20100103	4	3	994
20100104	4	3	76
20100105	4	3	892
20100106	4	3	861
20100107	4	3	186
20100108	4	3	935
20100109	4	3	893
20100110	4	3	116
20100111	4	3	841
20100112	4	3	107
20100113	4	3	437
20100114	4	3	578
20100115	4	3	304
20100116	4	3	479
20100117	4	3	159
20100118	4	3	813
20100119	4	3	513
20100120	4	3	359
20100121	4	3	233
20100122	4	3	635
20100123	4	3	742
20100124	4	3	605
20100125	4	3	978
20100126	4	3	79
20100127	4	3	66
20100128	4	3	875
20100129	4	3	391
20100130	4	3	504
20100131	4	3	103
20100201	4	3	675
20100202	4	3	561
20100203	4	3	438
20100204	4	3	428
20100205	4	3	150
20100206	4	3	292
20100207	4	3	352
20100208	4	3	830
20100209	4	3	575
20100210	4	3	156
20100211	4	3	516
20100212	4	3	623
20100213	4	3	247
20100214	4	3	393
20100215	4	3	719
20100216	4	3	432
20100217	4	3	792
20100218	4	3	484
20100219	4	3	840
20100220	4	3	844
20100221	4	3	635
20100222	4	3	367
20100223	4	3	273
20100224	4	3	82
20100225	4	3	785
20100226	4	3	0
20100227	4	3	118
20100228	4	3	163
20100301	4	3	481
20100302	4	3	703
20100303	4	3	968
20100304	4	3	164
20100305	4	3	283
20100306	4	3	728
20100307	4	3	686
20100308	4	3	707
20100309	4	3	841
20100310	4	3	426
20100311	4	3	212
20100312	4	3	42
20100313	4	3	368
20100314	4	3	610
20100315	4	3	334
20100316	4	3	688
20100317	4	3	891
20100318	4	3	495
20100319	4	3	849
20100320	4	3	748
20100321	4	3	67
20100322	4	3	349
20100323	4	3	682
20100324	4	3	744
20100325	4	3	487
20100326	4	3	383
20100327	4	3	26
20100328	4	3	83
20100329	4	3	41
20100330	4	3	338
20100331	4	3	934
20100401	4	3	708
20100402	4	3	283
20100403	4	3	470
20100404	4	3	579
20100405	4	3	324
20100406	4	3	388
20100407	4	3	743
20100408	4	3	165
20100409	4	3	619
20100410	4	3	115
20100411	4	3	728
20100412	4	3	293
20100413	4	3	206
20100414	4	3	852
20100415	4	3	354
20100416	4	3	676
20100417	4	3	85
20100418	4	3	142
20100419	4	3	571
20100420	4	3	255
20100421	4	3	487
20100422	4	3	408
20100423	4	3	180
20100424	4	3	740
20100425	4	3	172
20100426	4	3	859
20100427	4	3	645
20100428	4	3	240
20100429	4	3	670
20100430	4	3	970
20100501	4	3	339
20100502	4	3	892
20100503	4	3	100
20100504	4	3	0
20100505	4	3	411
20100506	4	3	487
20100507	4	3	835
20100508	4	3	680
20100509	4	3	518
20100510	4	3	128
20100511	4	3	205
20100512	4	3	40
20100513	4	3	816
20100514	4	3	446
20100515	4	3	888
20100516	4	3	362
20100517	4	3	16
20100518	4	3	232
20100519	4	3	582
20100520	4	3	122
20100521	4	3	168
20100522	4	3	714
20100523	4	3	923
20100524	4	3	959
20100525	4	3	565
20100526	4	3	243
20100527	4	3	947
20100528	4	3	205
20100529	4	3	476
20100530	4	3	231
20100531	4	3	356
20100601	4	3	198
20100602	4	3	192
20100603	4	3	998
20100604	4	3	157
20100605	4	3	965
20100606	4	3	685
20100607	4	3	629
20100608	4	3	126
20100609	4	3	627
20100610	4	3	542
20100611	4	3	470
20100612	4	3	553
20100613	4	3	576
20100614	4	3	458
20100615	4	3	470
20100616	4	3	612
20100617	4	3	986
20100618	4	3	843
20100619	4	3	676
20100620	4	3	508
20100621	4	3	73
20100622	4	3	959
20100623	4	3	271
20100624	4	3	66
20100625	4	3	269
20100626	4	3	429
20100627	4	3	861
20100628	4	3	970
20100629	4	3	663
20100630	4	3	403
20100701	4	3	348
20100702	4	3	612
20100703	4	3	29
20100704	4	3	15
20100705	4	3	385
20100706	4	3	525
20100707	4	3	479
20100708	4	3	567
20100709	4	3	799
20100710	4	3	185
20100711	4	3	174
20100712	4	3	606
20100713	4	3	899
20100714	4	3	543
20100715	4	3	359
20100716	4	3	753
20100717	4	3	622
20100718	4	3	855
20100719	4	3	488
20100720	4	3	887
20100721	4	3	837
20100722	4	3	342
20100723	4	3	215
20100724	4	3	296
20100725	4	3	216
20100726	4	3	759
20100727	4	3	194
20100728	4	3	910
20100729	4	3	643
20100730	4	3	576
20100731	4	3	872
20100801	4	3	509
20100802	4	3	438
20100803	4	3	408
20100804	4	3	799
20100805	4	3	436
20100806	4	3	346
20100807	4	3	353
20100808	4	3	521
20100809	4	3	533
20100810	4	3	661
20100811	4	3	890
20100812	4	3	823
20100813	4	3	920
20100814	4	3	959
20100815	4	3	485
20100816	4	3	393
20100817	4	3	258
20100818	4	3	456
20100819	4	3	540
20100820	4	3	64
20100821	4	3	785
20100822	4	3	419
20100823	4	3	341
20100824	4	3	203
20100825	4	3	310
20100826	4	3	176
20100827	4	3	656
20100828	4	3	48
20100829	4	3	751
20100830	4	3	744
20100831	4	3	929
20100901	4	3	379
20100902	4	3	847
20100903	4	3	430
